facility_id,facility_type,facility_name,gmina_code,capacity,current_occupancy,has_generator,generator_autonomy_hours,power_need_kw,lat,lon,sensitivity_label
FAC-0869,ZOL,ZOL 0869,2417005,110,74,False,0,122.3,49.43246,18.47235,Confidential - synthetic health/care aggregate
FAC-0870,ZOL,ZOL 0870,1824005,96,80,True,3.3,56.3,49.37685,21.90898,Confidential - synthetic health/care aggregate
FAC-0871,DPS,DPS 0871,1208005,81,75,True,12.7,74.8,50.83914,18.99401,Confidential - synthetic health/care aggregate
FAC-0872,hospital,hospital 0872,3011006,213,178,True,14.6,114.5,52.33413,15.72335,Confidential - synthetic health/care aggregate
FAC-0873,DPS,DPS 0873,3220003,97,79,True,13.6,41.3,52.92703,14.87075,Confidential - synthetic health/care aggregate
FAC-0874,DPS,DPS 0874,1210001,90,69,False,0,65.6,51.16521,19.25927,Confidential - synthetic health/care aggregate
FAC-0875,hospital,hospital 0875,3016005,185,172,True,15.5,141.7,52.68148,16.81416,Confidential - synthetic health/care aggregate
FAC-0876,ZOL,ZOL 0876,1216001,44,40,True,3.0,20.4,50.24716,19.79204,Confidential - synthetic health/care aggregate
FAC-0877,DPS,DPS 0877,0617004,113,70,False,0,78.7,51.9649,24.23622,Confidential - synthetic health/care aggregate
FAC-0878,ZOL,ZOL 0878,3201002,51,46,True,12.9,37.5,53.31457,14.25446,Confidential - synthetic health/care aggregate
FAC-0879,DPS,DPS 0879,3023003,124,105,False,0,58.4,52.66177,15.54981,Confidential - synthetic health/care aggregate
FAC-0880,ZOL,ZOL 0880,1409006,62,59,True,11.3,42.8,51.95294,21.00369,Confidential - synthetic health/care aggregate
FAC-0881,DPS,DPS 0881,0805005,97,69,True,10.1,83.3,53.02839,15.16569,Confidential - synthetic health/care aggregate
FAC-0882,hospice,hospice 0882,2417003,87,78,True,1.2,79.5,49.27037,18.55582,Confidential - synthetic health/care aggregate
FAC-0883,DPS,DPS 0883,0419004,65,41,True,8.0,71.7,52.52017,18.04095,Confidential - synthetic health/care aggregate
FAC-0884,DPS,DPS 0884,2419005,101,95,False,0,39.1,50.39588,18.67313,Confidential - synthetic health/care aggregate
FAC-0885,hospital,hospital 0885,1822001,201,158,True,16.7,141.0,49.73425,21.66017,Confidential - synthetic health/care aggregate
FAC-0886,night_shelter,night_shelter 0886,0611001,60,41,False,0,47.4,51.58067,21.90742,Confidential - synthetic health/care aggregate
FAC-0887,ZOL,ZOL 0887,1219002,56,44,False,0,29.9,50.43157,19.95045,Confidential - synthetic health/care aggregate
FAC-0888,night_shelter,night_shelter 0888,2204006,62,58,False,0,54.2,54.3155,18.72722,Confidential - synthetic health/care aggregate
FAC-0889,hospital,hospital 0889,0214001,224,174,False,0,79.6,51.48444,17.07126,Confidential - synthetic health/care aggregate
FAC-0890,night_shelter,night_shelter 0890,3006006,62,47,False,0,39.1,53.10916,16.55525,Confidential - synthetic health/care aggregate
FAC-0891,DPS,DPS 0891,1001006,80,73,False,0,77.9,51.73128,20.04489,Confidential - synthetic health/care aggregate
FAC-0892,homeless_shelter,homeless_shelter 0892,1801001,57,36,False,0,29.9,49.43379,21.15551,Confidential - synthetic health/care aggregate
FAC-0893,hospital,hospital 0893,0218003,150,117,True,12.0,69.8,51.45351,17.61226,Confidential - synthetic health/care aggregate
FAC-0894,night_shelter,night_shelter 0894,3220001,43,28,False,0,44.5,53.00364,15.05695,Confidential - synthetic health/care aggregate
FAC-0895,DPS,DPS 0895,2210001,99,79,True,1.4,72.7,54.4979,18.43015,Confidential - synthetic health/care aggregate
FAC-0896,homeless_shelter,homeless_shelter 0896,2206003,86,69,False,0,30.3,55.07865,17.93985,Confidential - synthetic health/care aggregate
FAC-0897,homeless_shelter,homeless_shelter 0897,0208001,140,101,False,0,123.5,51.30851,16.49815,Confidential - synthetic health/care aggregate
FAC-0898,night_shelter,night_shelter 0898,2402001,93,88,False,0,48.4,49.90451,19.18501,Confidential - synthetic health/care aggregate
FAC-0899,night_shelter,night_shelter 0899,1414001,39,35,False,0,28.4,52.76556,20.21031,Confidential - synthetic health/care aggregate
FAC-0900,hospital,hospital 0900,1401006,186,151,True,8.3,100.1,52.72221,21.26194,Confidential - synthetic health/care aggregate
