gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,population_density,lat,lon,rurality_index
0407001,0407,04,gmina kujawsko-pomorskie-południowy-07-01,miejska,24601,657.1,52.75167,18.60824,0.08
0407002,0407,04,gmina kujawsko-pomorskie-południowy-07-02,wiejska,46255,265.1,52.61329,18.69219,1
0407003,0407,04,gmina kujawsko-pomorskie-południowy-07-03,wiejska,8473,31.8,52.85534,18.97495,1
0407004,0407,04,gmina kujawsko-pomorskie-południowy-07-04,wiejska,9740,35.5,52.67589,18.57158,1
0407005,0407,04,gmina kujawsko-pomorskie-południowy-07-05,miejska,66613,1873.4,52.66206,18.33489,0.08
0407006,0407,04,gmina kujawsko-pomorskie-południowy-07-06,miejsko-wiejska,4404,26.2,52.79616,18.97309,0.45
0407007,0407,04,gmina kujawsko-pomorskie-południowy-07-07,miejsko-wiejska,3019,32.4,52.77247,18.47494,0.45
0408001,0408,04,gmina kujawsko-pomorskie-wschodni-08-01,wiejska,8063,32.2,53.01803,18.54638,1
0408002,0408,04,gmina kujawsko-pomorskie-wschodni-08-02,wiejska,6621,21.7,53.03635,18.77835,1
0408003,0408,04,gmina kujawsko-pomorskie-wschodni-08-03,wiejska,6156,18.8,53.10721,18.82497,1
0408004,0408,04,gmina kujawsko-pomorskie-wschodni-08-04,miejsko-wiejska,6285,27.2,52.82361,18.96564,0.45
0408005,0408,04,gmina kujawsko-pomorskie-wschodni-08-05,miejska,26893,220.3,53.16941,18.52826,0.08
0408006,0408,04,gmina kujawsko-pomorskie-wschodni-08-06,wiejska,2383,12.3,53.05327,18.9104,1
0408007,0408,04,gmina kujawsko-pomorskie-wschodni-08-07,wiejska,6084,12.9,53.16604,18.96689,1
0409001,0409,04,gmina kujawsko-pomorskie-zachodni-09-01,wiejska,6893,16.5,52.92995,18.80711,1
0409002,0409,04,gmina kujawsko-pomorskie-zachodni-09-02,wiejska,12083,29.7,52.9185,18.7421,1
0409003,0409,04,gmina kujawsko-pomorskie-zachodni-09-03,wiejska,21300,45.6,52.81047,18.72171,1
0409004,0409,04,gmina kujawsko-pomorskie-zachodni-09-04,miejska,27878,415.8,52.88739,18.69136,0.08
0409005,0409,04,gmina kujawsko-pomorskie-zachodni-09-05,wiejska,8557,25.9,52.8066,18.85329,1
0409006,0409,04,gmina kujawsko-pomorskie-zachodni-09-06,miejsko-wiejska,4635,35.9,52.83896,18.74541,0.45
0409007,0409,04,gmina kujawsko-pomorskie-zachodni-09-07,wiejska,3202,12.5,52.59311,18.59309,1
0410001,0410,04,gmina kujawsko-pomorskie-centralny-10-01,wiejska,4050,45.0,53.31709,18.21438,1
0410002,0410,04,gmina kujawsko-pomorskie-centralny-10-02,miejska,31051,506.9,53.31837,18.41538,0.08
0410003,0410,04,gmina kujawsko-pomorskie-centralny-10-03,miejska,17518,599.6,53.36297,18.40067,0.08
0410004,0410,04,gmina kujawsko-pomorskie-centralny-10-04,miejska,11314,136.8,53.10757,18.58411,0.08
0410005,0410,04,gmina kujawsko-pomorskie-centralny-10-05,wiejska,15289,35.5,53.25659,18.29223,1
0410006,0410,04,gmina kujawsko-pomorskie-centralny-10-06,miejsko-wiejska,12341,68.1,53.26599,18.48681,0.45
0410007,0410,04,gmina kujawsko-pomorskie-centralny-10-07,wiejska,5719,15.7,53.0944,18.13825,1
0411001,0411,04,gmina kujawsko-pomorskie-miejski-11-01,wiejska,2608,13.1,53.39064,18.3925,1
0411002,0411,04,gmina kujawsko-pomorskie-miejski-11-02,miejsko-wiejska,2956,48.5,53.34422,18.05371,0.45
0411003,0411,04,gmina kujawsko-pomorskie-miejski-11-03,wiejska,8629,34.0,53.20558,17.9445,1
0411004,0411,04,gmina kujawsko-pomorskie-miejski-11-04,miejsko-wiejska,9170,37.6,53.23871,18.32035,0.45
0411005,0411,04,gmina kujawsko-pomorskie-miejski-11-05,wiejska,4986,15.7,52.91485,18.08799,1
0411006,0411,04,gmina kujawsko-pomorskie-miejski-11-06,wiejska,5650,21.8,53.22793,18.05495,1
0411007,0411,04,gmina kujawsko-pomorskie-miejski-11-07,wiejska,4159,12,53.30213,18.24447,1
0412001,0412,04,gmina kujawsko-pomorskie-północny-12-01,miejska,24819,173.0,52.72273,18.29587,0.08
0412002,0412,04,gmina kujawsko-pomorskie-północny-12-02,miejsko-wiejska,8878,31.5,52.9143,18.14956,0.45
0412003,0412,04,gmina kujawsko-pomorskie-północny-12-03,miejsko-wiejska,11115,161.9,52.51198,18.5043,0.45
0412004,0412,04,gmina kujawsko-pomorskie-północny-12-04,miejska,4066,51.3,52.98508,18.23293,0.08
0412005,0412,04,gmina kujawsko-pomorskie-północny-12-05,wiejska,3264,29.4,52.98527,17.94417,1
0412006,0412,04,gmina kujawsko-pomorskie-północny-12-06,wiejska,16317,58.0,52.71895,18.18508,1
0412007,0412,04,gmina kujawsko-pomorskie-północny-12-07,miejsko-wiejska,4312,31.2,52.94993,17.98059,0.45
0413001,0413,04,gmina kujawsko-pomorskie-południowy-13-01,wiejska,6309,14.0,52.7008,18.52481,1
0413002,0413,04,gmina kujawsko-pomorskie-południowy-13-02,wiejska,21908,95.4,52.40615,18.64592,1
0413003,0413,04,gmina kujawsko-pomorskie-południowy-13-03,miejsko-wiejska,4929,18.2,52.55696,18.54681,0.45
0413004,0413,04,gmina kujawsko-pomorskie-południowy-13-04,miejska,6961,152.9,52.32924,18.63244,0.08
0413005,0413,04,gmina kujawsko-pomorskie-południowy-13-05,miejska,15311,431.5,52.7857,18.77798,0.08
0413006,0413,04,gmina kujawsko-pomorskie-południowy-13-06,wiejska,9434,44.3,52.4671,18.80658,1
0413007,0413,04,gmina kujawsko-pomorskie-południowy-13-07,wiejska,4293,16.7,52.40126,18.71628,1
0414001,0414,04,gmina kujawsko-pomorskie-wschodni-14-01,wiejska,5634,13.2,52.74477,18.45811,1
0414002,0414,04,gmina kujawsko-pomorskie-wschodni-14-02,wiejska,6999,20.0,52.87984,18.54978,1
0414003,0414,04,gmina kujawsko-pomorskie-wschodni-14-03,wiejska,7669,30.2,52.91722,18.46442,1
0414004,0414,04,gmina kujawsko-pomorskie-wschodni-14-04,miejska,22244,728.8,53.02522,18.26561,0.08
0414005,0414,04,gmina kujawsko-pomorskie-wschodni-14-05,miejska,43360,1078.2,52.8477,18.79038,0.08
0414006,0414,04,gmina kujawsko-pomorskie-wschodni-14-06,miejsko-wiejska,10970,76.1,52.75438,18.51246,0.45
0414007,0414,04,gmina kujawsko-pomorskie-wschodni-14-07,wiejska,6930,22.1,52.78684,18.54258,1
0415001,0415,04,gmina kujawsko-pomorskie-zachodni-15-01,wiejska,5035,20.4,53.01945,18.81592,1
0415002,0415,04,gmina kujawsko-pomorskie-zachodni-15-02,wiejska,11362,125.5,53.2985,18.76141,1
0415003,0415,04,gmina kujawsko-pomorskie-zachodni-15-03,wiejska,10332,26.5,53.1717,18.65004,1
0415004,0415,04,gmina kujawsko-pomorskie-zachodni-15-04,miejsko-wiejska,31977,531.9,53.10277,18.82371,0.45
0415005,0415,04,gmina kujawsko-pomorskie-zachodni-15-05,miejsko-wiejska,9472,72.7,53.3174,18.72863,0.45
0415006,0415,04,gmina kujawsko-pomorskie-zachodni-15-06,miejska,13510,101.5,53.25776,18.51797,0.08
0415007,0415,04,gmina kujawsko-pomorskie-zachodni-15-07,wiejska,24388,91.2,53.18146,19.03183,1
0416001,0416,04,gmina kujawsko-pomorskie-centralny-16-01,wiejska,8944,32.1,53.17361,18.55056,1
0416002,0416,04,gmina kujawsko-pomorskie-centralny-16-02,miejsko-wiejska,10888,64.0,53.15805,18.46922,0.45
0416003,0416,04,gmina kujawsko-pomorskie-centralny-16-03,wiejska,7759,18.6,53.07623,18.54756,1
0416004,0416,04,gmina kujawsko-pomorskie-centralny-16-04,miejska,5360,70.7,53.19548,18.68131,0.08
0416005,0416,04,gmina kujawsko-pomorskie-centralny-16-05,wiejska,5967,29.9,53.20522,18.4663,1
0416006,0416,04,gmina kujawsko-pomorskie-centralny-16-06,wiejska,12795,36.8,53.37244,18.26696,1
0416007,0416,04,gmina kujawsko-pomorskie-centralny-16-07,wiejska,9726,44.1,53.33205,18.79079,1
0417001,0417,04,gmina kujawsko-pomorskie-miejski-17-01,wiejska,5047,22.6,52.71983,18.57503,1
0417002,0417,04,gmina kujawsko-pomorskie-miejski-17-02,wiejska,11033,25.4,52.7044,18.59419,1
0417003,0417,04,gmina kujawsko-pomorskie-miejski-17-03,miejska,12590,298.7,53.18204,18.52211,0.08
0417004,0417,04,gmina kujawsko-pomorskie-miejski-17-04,wiejska,11632,26.0,52.62192,18.34766,1
0417005,0417,04,gmina kujawsko-pomorskie-miejski-17-05,miejsko-wiejska,4115,14.3,53.04583,18.50527,0.45
0417006,0417,04,gmina kujawsko-pomorskie-miejski-17-06,wiejska,10253,35.3,52.81841,18.62977,1
0417007,0417,04,gmina kujawsko-pomorskie-miejski-17-07,wiejska,7942,17.9,52.81563,18.39456,1
0418001,0418,04,gmina kujawsko-pomorskie-północny-18-01,wiejska,3387,19.3,52.32742,17.71426,1
0418002,0418,04,gmina kujawsko-pomorskie-północny-18-02,wiejska,3650,15.9,52.36526,17.31601,1
0418003,0418,04,gmina kujawsko-pomorskie-północny-18-03,miejsko-wiejska,4594,64.3,52.40526,17.49643,0.45
0418004,0418,04,gmina kujawsko-pomorskie-północny-18-04,wiejska,8939,19.1,52.45206,17.68694,1
0418005,0418,04,gmina kujawsko-pomorskie-północny-18-05,miejska,20127,303.8,52.41495,17.73921,0.08
0418006,0418,04,gmina kujawsko-pomorskie-północny-18-06,wiejska,11970,27.7,52.45706,17.72112,1
0418007,0418,04,gmina kujawsko-pomorskie-północny-18-07,wiejska,13180,65.1,52.26227,17.37862,1
0419001,0419,04,gmina kujawsko-pomorskie-południowy-19-01,miejsko-wiejska,21098,90.2,52.29163,17.82302,0.45
0419002,0419,04,gmina kujawsko-pomorskie-południowy-19-02,wiejska,13076,34.2,52.43592,18.20367,1
0419003,0419,04,gmina kujawsko-pomorskie-południowy-19-03,wiejska,4233,35.3,52.52274,18.02179,1
0419004,0419,04,gmina kujawsko-pomorskie-południowy-19-04,miejsko-wiejska,11022,70.2,52.5212,18.0396,0.45
0419005,0419,04,gmina kujawsko-pomorskie-południowy-19-05,wiejska,6900,16.2,52.51027,17.99023,1
0419006,0419,04,gmina kujawsko-pomorskie-południowy-19-06,miejsko-wiejska,13081,101.9,52.50268,17.80587,0.45
0419007,0419,04,gmina kujawsko-pomorskie-południowy-19-07,miejska,28055,311.6,52.52055,18.34868,0.08
0420001,0420,04,gmina kujawsko-pomorskie-wschodni-20-01,miejsko-wiejska,5856,39.4,53.28013,18.01963,0.45
0420002,0420,04,gmina kujawsko-pomorskie-wschodni-20-02,miejsko-wiejska,34525,145.4,53.1908,17.8582,0.45
0420003,0420,04,gmina kujawsko-pomorskie-wschodni-20-03,wiejska,6516,22.7,53.25347,18.05943,1
0420004,0420,04,gmina kujawsko-pomorskie-wschodni-20-04,wiejska,17688,95.7,53.11205,18.48871,1
0420005,0420,04,gmina kujawsko-pomorskie-wschodni-20-05,miejsko-wiejska,10346,46.6,53.0686,17.83231,0.45
0420006,0420,04,gmina kujawsko-pomorskie-wschodni-20-06,wiejska,14482,133.8,53.16719,17.99056,1
0420007,0420,04,gmina kujawsko-pomorskie-wschodni-20-07,miejsko-wiejska,12753,162.8,53.02284,18.04236,0.45
0421001,0421,04,gmina kujawsko-pomorskie-zachodni-21-01,wiejska,11761,56.5,52.75917,19.33653,1
0421002,0421,04,gmina kujawsko-pomorskie-zachodni-21-02,wiejska,5109,35.7,52.74303,19.44879,1
0421003,0421,04,gmina kujawsko-pomorskie-zachodni-21-03,wiejska,12000,27.1,53.00597,19.72086,1
0421004,0421,04,gmina kujawsko-pomorskie-zachodni-21-04,miejska,9323,63.7,52.78236,19.06143,0.08
0421005,0421,04,gmina kujawsko-pomorskie-zachodni-21-05,wiejska,4154,17.0,52.71031,19.27489,1
0421006,0421,04,gmina kujawsko-pomorskie-zachodni-21-06,miejska,27779,240.2,52.91723,19.32312,0.08
0421007,0421,04,gmina kujawsko-pomorskie-zachodni-21-07,wiejska,6428,30.0,52.88443,18.87933,1
0422001,0422,04,gmina kujawsko-pomorskie-centralny-22-01,miejsko-wiejska,4352,19.0,52.8667,18.88371,0.45
0422002,0422,04,gmina kujawsko-pomorskie-centralny-22-02,miejska,20122,275.4,52.9305,19.03633,0.08
0422003,0422,04,gmina kujawsko-pomorskie-centralny-22-03,miejsko-wiejska,4549,32.9,52.86904,18.93677,0.45
0422004,0422,04,gmina kujawsko-pomorskie-centralny-22-04,wiejska,2563,13.9,52.86631,18.8669,1
0422005,0422,04,gmina kujawsko-pomorskie-centralny-22-05,miejsko-wiejska,4893,27.6,52.8434,18.92197,0.45
0422006,0422,04,gmina kujawsko-pomorskie-centralny-22-06,wiejska,11789,25.7,52.8293,18.82352,1
0422007,0422,04,gmina kujawsko-pomorskie-centralny-22-07,wiejska,10629,101.4,52.81252,19.0479,1
0423001,0423,04,gmina kujawsko-pomorskie-miejski-23-01,miejsko-wiejska,14873,93.2,52.85863,18.23106,0.45
0423002,0423,04,gmina kujawsko-pomorskie-miejski-23-02,wiejska,8173,21.8,52.63346,18.27014,1
0423003,0423,04,gmina kujawsko-pomorskie-miejski-23-03,miejsko-wiejska,3225,16.1,52.55303,18.40249,0.45
0423004,0423,04,gmina kujawsko-pomorskie-miejski-23-04,wiejska,4952,12,52.67335,18.41418,1
0423005,0423,04,gmina kujawsko-pomorskie-miejski-23-05,miejska,38528,284.8,52.6785,18.47432,0.08
0423006,0423,04,gmina kujawsko-pomorskie-miejski-23-06,wiejska,4154,19.4,52.83517,18.22078,1
0423007,0423,04,gmina kujawsko-pomorskie-miejski-23-07,wiejska,4241,12,52.63441,18.22456,1
0601001,0601,06,gmina lubelskie-południowy-01-01,wiejska,6707,14.5,50.74227,22.16267,1
0601002,0601,06,gmina lubelskie-południowy-01-02,wiejska,14536,73.1,50.76453,22.12874,1
0601003,0601,06,gmina lubelskie-południowy-01-03,wiejska,5106,61.0,50.97887,22.22695,1
0601004,0601,06,gmina lubelskie-południowy-01-04,miejsko-wiejska,7689,47.3,50.55324,22.59961,0.45
0601005,0601,06,gmina lubelskie-południowy-01-05,miejska,12924,139.8,50.86859,22.60876,0.08
0601006,0601,06,gmina lubelskie-południowy-01-06,wiejska,11402,24.2,50.74482,22.43841,1
0601007,0601,06,gmina lubelskie-południowy-01-07,miejsko-wiejska,7180,53.5,50.93371,22.52305,0.45
0602001,0602,06,gmina lubelskie-wschodni-02-01,miejsko-wiejska,7095,42.1,51.46466,21.72492,0.45
0602002,0602,06,gmina lubelskie-wschodni-02-02,wiejska,4121,17.2,51.62833,21.67281,1
0602003,0602,06,gmina lubelskie-wschodni-02-03,wiejska,1800,12,51.74566,21.55159,1
0602004,0602,06,gmina lubelskie-wschodni-02-04,miejsko-wiejska,2368,12.6,51.52092,21.84886,0.45
0602005,0602,06,gmina lubelskie-wschodni-02-05,miejsko-wiejska,9621,63.2,51.56288,21.77552,0.45
0602006,0602,06,gmina lubelskie-wschodni-02-06,miejsko-wiejska,33256,179.2,51.32968,21.73037,0.45
0602007,0602,06,gmina lubelskie-wschodni-02-07,miejsko-wiejska,16444,73.4,51.46813,21.85966,0.45
0603001,0603,06,gmina lubelskie-zachodni-03-01,miejsko-wiejska,14403,56.3,51.27508,22.63942,0.45
0603002,0603,06,gmina lubelskie-zachodni-03-02,miejska,22252,662.5,51.25828,22.23347,0.08
0603003,0603,06,gmina lubelskie-zachodni-03-03,miejsko-wiejska,6188,40.8,51.30589,23.07912,0.45
0603004,0603,06,gmina lubelskie-zachodni-03-04,wiejska,8170,17.4,51.39645,22.8795,1
0603005,0603,06,gmina lubelskie-zachodni-03-05,wiejska,9634,35.9,51.37179,22.82005,1
0603006,0603,06,gmina lubelskie-zachodni-03-06,wiejska,10169,55.0,51.41368,23.13294,1
0603007,0603,06,gmina lubelskie-zachodni-03-07,wiejska,6852,26.1,51.51601,22.936,1
0604001,0604,06,gmina lubelskie-centralny-04-01,miejsko-wiejska,8162,59.5,51.03622,21.40516,0.45
0604002,0604,06,gmina lubelskie-centralny-04-02,wiejska,20158,150.3,51.09418,21.64229,1
0604003,0604,06,gmina lubelskie-centralny-04-03,miejska,10274,225.7,50.97019,21.71619,0.08
0604004,0604,06,gmina lubelskie-centralny-04-04,miejsko-wiejska,8539,29.9,51.07436,21.99358,0.45
0604005,0604,06,gmina lubelskie-centralny-04-05,miejsko-wiejska,13673,71.4,50.95141,21.43481,0.45
0604006,0604,06,gmina lubelskie-centralny-04-06,wiejska,7208,22.9,50.85784,21.77292,1
0604007,0604,06,gmina lubelskie-centralny-04-07,wiejska,5276,40.5,51.06415,21.92195,1
0605001,0605,06,gmina lubelskie-miejski-05-01,wiejska,11913,31.7,51.25112,22.09545,1
0605002,0605,06,gmina lubelskie-miejski-05-02,wiejska,2088,12,51.26629,22.52645,1
0605003,0605,06,gmina lubelskie-miejski-05-03,miejsko-wiejska,21466,100.8,51.10765,22.24537,0.45
0605004,0605,06,gmina lubelskie-miejski-05-04,wiejska,10914,40.1,51.40502,22.51027,1
0605005,0605,06,gmina lubelskie-miejski-05-05,wiejska,6371,58.9,51.32208,22.11066,1
0605006,0605,06,gmina lubelskie-miejski-05-06,wiejska,6989,18.3,51.41856,22.24493,1
0605007,0605,06,gmina lubelskie-miejski-05-07,miejska,5929,168.7,51.14353,22.31645,0.08
0606001,0606,06,gmina lubelskie-północny-06-01,miejska,25495,194.3,51.38326,22.3361,0.08
0606002,0606,06,gmina lubelskie-północny-06-02,wiejska,5880,16.6,51.21473,22.32243,1
0606003,0606,06,gmina lubelskie-północny-06-03,wiejska,12264,48.5,51.28302,22.25907,1
0606004,0606,06,gmina lubelskie-północny-06-04,miejsko-wiejska,12552,127.6,51.32548,22.45228,0.45
0606005,0606,06,gmina lubelskie-północny-06-05,wiejska,3947,39.1,51.26642,22.49606,1
0606006,0606,06,gmina lubelskie-północny-06-06,wiejska,11672,34.5,51.40604,22.66263,1
0606007,0606,06,gmina lubelskie-północny-06-07,wiejska,5258,16.1,51.35754,22.45615,1
0607001,0607,06,gmina lubelskie-południowy-07-01,miejsko-wiejska,2917,25.3,51.76613,22.04135,0.45
0607002,0607,06,gmina lubelskie-południowy-07-02,miejsko-wiejska,5813,81.2,51.99776,22.16185,0.45
0607003,0607,06,gmina lubelskie-południowy-07-03,miejska,11007,83.9,51.97149,22.33425,0.08
0607004,0607,06,gmina lubelskie-południowy-07-04,miejsko-wiejska,5475,35.0,51.52943,22.13334,0.45
0607005,0607,06,gmina lubelskie-południowy-07-05,wiejska,6808,30.2,51.75639,22.48652,1
0607006,0607,06,gmina lubelskie-południowy-07-06,wiejska,16365,71.8,51.73946,22.46532,1
0607007,0607,06,gmina lubelskie-południowy-07-07,miejska,83255,2089.5,51.93199,22.28505,0.08
0608001,0608,06,gmina lubelskie-wschodni-08-01,miejsko-wiejska,8634,36.8,50.69611,22.52164,0.45
0608002,0608,06,gmina lubelskie-wschodni-08-02,wiejska,9617,94.5,50.7955,22.71122,1
0608003,0608,06,gmina lubelskie-wschodni-08-03,miejsko-wiejska,11546,63.5,50.89983,22.84608,0.45
0608004,0608,06,gmina lubelskie-wschodni-08-04,wiejska,40710,428.2,50.7561,22.83701,1
0608005,0608,06,gmina lubelskie-wschodni-08-05,wiejska,13464,70.8,50.76269,22.796,1
0608006,0608,06,gmina lubelskie-wschodni-08-06,miejsko-wiejska,4850,27.4,50.82182,22.87787,0.45
0608007,0608,06,gmina lubelskie-wschodni-08-07,wiejska,5569,43.3,50.58108,22.47191,1
0609001,0609,06,gmina lubelskie-zachodni-09-01,miejska,11918,265.4,51.14093,23.22105,0.08
0609002,0609,06,gmina lubelskie-zachodni-09-02,wiejska,5014,34.4,51.4423,23.4667,1
0609003,0609,06,gmina lubelskie-zachodni-09-03,wiejska,8184,18.7,51.23161,23.40654,1
0609004,0609,06,gmina lubelskie-zachodni-09-04,miejska,38645,294.3,51.28798,22.98186,0.08
0609005,0609,06,gmina lubelskie-zachodni-09-05,miejsko-wiejska,9239,43.0,51.24999,23.67452,0.45
0609006,0609,06,gmina lubelskie-zachodni-09-06,miejska,15578,124.3,51.2793,23.3295,0.08
0609007,0609,06,gmina lubelskie-zachodni-09-07,wiejska,7548,26.9,51.38536,23.59554,1
0610001,0610,06,gmina lubelskie-centralny-10-01,wiejska,8091,17.6,51.43313,22.93415,1
0610002,0610,06,gmina lubelskie-centralny-10-02,miejska,16773,176.2,51.78262,22.7743,0.08
0610003,0610,06,gmina lubelskie-centralny-10-03,miejsko-wiejska,2081,17.6,51.66517,22.89583,0.45
0610004,0610,06,gmina lubelskie-centralny-10-04,wiejska,9455,35.9,51.57547,23.01547,1
0610005,0610,06,gmina lubelskie-centralny-10-05,wiejska,14329,38.3,51.5604,22.95923,1
0610006,0610,06,gmina lubelskie-centralny-10-06,wiejska,6698,68.4,51.72215,22.8352,1
0610007,0610,06,gmina lubelskie-centralny-10-07,wiejska,13346,151.7,51.44696,22.79826,1
0611001,0611,06,gmina lubelskie-miejski-11-01,wiejska,19738,66.9,51.55068,21.90744,1
0611002,0611,06,gmina lubelskie-miejski-11-02,wiejska,24465,188.7,51.82128,21.9077,1
0611003,0611,06,gmina lubelskie-miejski-11-03,wiejska,2653,23.7,51.83795,21.93358,1
0611004,0611,06,gmina lubelskie-miejski-11-04,wiejska,6436,30.3,51.69102,22.15287,1
0611005,0611,06,gmina lubelskie-miejski-11-05,wiejska,11340,29.7,51.77352,21.91469,1
0611006,0611,06,gmina lubelskie-miejski-11-06,wiejska,15495,35.3,51.56143,22.05678,1
0611007,0611,06,gmina lubelskie-miejski-11-07,wiejska,11984,26.4,51.80499,21.88848,1
0612001,0612,06,gmina lubelskie-północny-12-01,wiejska,13203,35.1,50.89844,22.03424,1
0612002,0612,06,gmina lubelskie-północny-12-02,wiejska,28361,164.2,51.01686,21.78814,1
0612003,0612,06,gmina lubelskie-północny-12-03,wiejska,7577,18.8,50.70669,22.16041,1
0612004,0612,06,gmina lubelskie-północny-12-04,wiejska,6402,23.3,51.05764,22.34868,1
0612005,0612,06,gmina lubelskie-północny-12-05,wiejska,20411,47.0,50.96242,22.32945,1
0612006,0612,06,gmina lubelskie-północny-12-06,miejsko-wiejska,22996,84.4,50.84391,22.12662,0.45
0612007,0612,06,gmina lubelskie-północny-12-07,miejsko-wiejska,10641,80.7,51.01321,22.49952,0.45
0613001,0613,06,gmina lubelskie-południowy-13-01,wiejska,12049,43.7,51.07382,21.82964,1
0613002,0613,06,gmina lubelskie-południowy-13-02,wiejska,10263,41.2,50.93622,22.07075,1
0613003,0613,06,gmina lubelskie-południowy-13-03,wiejska,18974,119.1,51.16803,21.82717,1
0613004,0613,06,gmina lubelskie-południowy-13-04,wiejska,10003,23.9,51.17119,21.85771,1
0613005,0613,06,gmina lubelskie-południowy-13-05,miejsko-wiejska,19424,80.7,51.12677,21.69283,0.45
0613006,0613,06,gmina lubelskie-południowy-13-06,miejska,102576,1288.5,51.13743,21.55335,0.08
0613007,0613,06,gmina lubelskie-południowy-13-07,miejsko-wiejska,4865,17.9,51.0863,21.49834,0.45
0614001,0614,06,gmina lubelskie-wschodni-14-01,miejsko-wiejska,15424,148.4,51.61072,22.46197,0.45
0614002,0614,06,gmina lubelskie-wschodni-14-02,miejsko-wiejska,9199,84.6,51.33366,22.29907,0.45
0614003,0614,06,gmina lubelskie-wschodni-14-03,wiejska,7173,65.7,51.28165,22.17753,1
0614004,0614,06,gmina lubelskie-wschodni-14-04,miejska,44833,539.9,51.39429,22.14355,0.08
0614005,0614,06,gmina lubelskie-wschodni-14-05,miejsko-wiejska,5318,31.3,51.55301,22.33896,0.45
0614006,0614,06,gmina lubelskie-wschodni-14-06,wiejska,22642,105.2,51.35939,22.7545,1
0614007,0614,06,gmina lubelskie-wschodni-14-07,wiejska,9238,29.8,51.42274,22.72133,1
0615001,0615,06,gmina lubelskie-zachodni-15-01,miejska,66772,599.5,50.636,22.05766,0.08
0615002,0615,06,gmina lubelskie-zachodni-15-02,miejsko-wiejska,4396,31.2,50.64173,22.24667,0.45
0615003,0615,06,gmina lubelskie-zachodni-15-03,wiejska,17130,181.5,50.61542,22.161,1
