gmina_code,powiat_code,voivodeship_code,gmina_name,population,iwl_score,vulnerable_population_est,rescue_travel_time_min,event_time,customers_without_power,outage_start,hours_without_power,coverage_pct,feels_like_c,temp_component,outage_component,telecom_component,rescue_component,izz_score,life_threat_level,vulnerable_without_power
2006005,2006,20,gmina podlaskie-północny-06-05,19101,71.75,2935,31.7,2026-01-16 15:13:00+00:00,16028.0,2026-01-15 13:13:00+00:00,26.783333333333335,0.03,-24.7,0.6466666666666666,0.3719907407407408,0.97,0.42266666666666663,60.91,high,2463
1424002,1424,14,gmina mazowieckie-północny-24-02,14384,87.15,2547,39.4,2026-01-16 14:11:00+00:00,11733.0,2026-01-16 00:11:00+00:00,15.816666666666666,0.03,-23.2,0.5466666666666666,0.2196759259259259,0.97,0.5253333333333333,60.9,high,2078
1427003,1427,14,gmina mazowieckie-zachodni-27-03,18724,67.53,2910,20.7,2026-01-16 14:49:00+00:00,13164.0,2026-01-15 04:49:00+00:00,35.18333333333333,0.03,-23.7,0.58,0.4886574074074074,0.97,0.27599999999999997,60.87,high,2046
2006002,2006,20,gmina podlaskie-północny-06-02,2375,60.52,331,41.3,2026-01-16 14:36:00+00:00,1668.0,2026-01-15 04:36:00+00:00,35.4,0.03,-24.7,0.6466666666666666,0.49166666666666664,0.97,0.5506666666666666,60.87,high,232
2810004,2810,28,gmina warmińsko-mazurskie-centralny-10-04,2851,66.1,542,38.2,2026-01-16 14:37:00+00:00,2036.0,2026-01-15 00:37:00+00:00,39.38333333333333,0.03,-21.7,0.4466666666666666,0.5469907407407407,0.97,0.5093333333333334,60.84,high,387
2016003,2016,20,gmina podlaskie-centralny-16-03,25513,54.29,4015,18.7,2026-01-16 15:42:00+00:00,5834.0,2026-01-14 17:42:00+00:00,46.3,0.03,-24.1,0.6066666666666668,0.6430555555555555,0.97,0.24933333333333332,60.82,high,918
2003001,2003,20,gmina podlaskie-zachodni-03-01,41420,54.59,6383,20.1,2026-01-16 15:16:00+00:00,32618.0,2026-01-15 03:16:00+00:00,36.733333333333334,0.04,-27.3,0.8200000000000001,0.5101851851851852,0.96,0.268,60.79,high,5027
1413004,1413,14,gmina mazowieckie-południowy-13-04,44950,50.81,6042,12.0,2026-01-16 15:24:00+00:00,8055.0,2026-01-14 13:24:00+00:00,50.6,0.059000000000000004,-23.8,0.5866666666666667,0.7027777777777778,0.941,0.16,60.22,high,1083
1437004,1437,14,gmina mazowieckie-południowy-37-04,8440,71.95,1410,33.9,2026-01-16 14:54:00+00:00,2718.0,2026-01-15 08:54:00+00:00,31.1,0.03,-22.3,0.4866666666666667,0.43194444444444446,0.97,0.45199999999999996,60.05,high,454
1409005,1409,14,gmina mazowieckie-zachodni-09-05,7905,72.83,1674,34.8,2026-01-16 15:08:00+00:00,5614.0,2026-01-15 17:08:00+00:00,22.866666666666667,0.03,-24.8,0.6533333333333334,0.3175925925925926,0.97,0.46399999999999997,60.01,high,1189
2006004,2006,20,gmina podlaskie-północny-06-04,10381,67.92,1683,33.5,2026-01-16 14:15:00+00:00,8569.0,2026-01-15 12:15:00+00:00,27.75,0.03,-24.7,0.6466666666666666,0.3854166666666667,0.97,0.44666666666666666,59.98,elevated,1389
1430005,1430,14,gmina mazowieckie-północny-30-05,2715,63.03,547,21.3,2026-01-16 15:11:00+00:00,1574.0,2026-01-15 07:11:00+00:00,32.81666666666667,0.03,-25.1,0.6733333333333335,0.4557870370370371,0.97,0.28400000000000003,59.9,elevated,317
0620001,0620,6,gmina lubelskie-wschodni-20-01,79749,69.03,13561,23.1,2026-01-16 14:43:00+00:00,58424.0,2026-01-15 14:43:00+00:00,25.283333333333335,0.03,-25.6,0.7066666666666668,0.3511574074074074,0.97,0.308,59.76,elevated,9935
2817002,2817,28,gmina warmińsko-mazurskie-miejski-17-02,21333,54.75,3198,28.6,2026-01-16 15:23:00+00:00,5348.0,2026-01-14 21:23:00+00:00,42.61666666666667,0.035,-23.8,0.5866666666666667,0.5918981481481481,0.965,0.38133333333333336,59.71,elevated,802
1432002,1432,14,gmina mazowieckie-wschodni-32-02,12723,61.92,1571,35.4,2026-01-16 15:01:00+00:00,3286.0,2026-01-15 11:01:00+00:00,28.983333333333334,0.03,-25.7,0.7133333333333333,0.4025462962962963,0.97,0.472,59.54,elevated,406
0623006,0623,6,gmina lubelskie-miejski-23-06,17675,47.07,2908,24.0,2026-01-16 14:44:00+00:00,5339.0,2026-01-14 18:44:00+00:00,45.266666666666666,0.154,-26.3,0.7533333333333334,0.6287037037037037,0.846,0.32,59.52,elevated,878
0604003,0604,6,gmina lubelskie-centralny-04-03,10274,61.45,1636,28.4,2026-01-16 15:38:00+00:00,3485.0,2026-01-15 11:38:00+00:00,28.366666666666667,0.108,-26.8,0.7866666666666667,0.3939814814814815,0.892,0.37866666666666665,59.25,elevated,555
2010002,2010,20,gmina podlaskie-centralny-10-02,19350,91.11,3964,58.1,,0.0,,0.0,0.03,-25.0,0.6666666666666666,0.0,0.97,0.7746666666666667,59.23,elevated,0
1427004,1427,14,gmina mazowieckie-zachodni-27-04,10992,73.65,1997,39.2,2026-01-16 15:30:00+00:00,7795.0,2026-01-15 17:30:00+00:00,22.5,0.03,-23.7,0.58,0.3125,0.97,0.5226666666666667,59.15,elevated,1416
2004003,2004,20,gmina podlaskie-centralny-04-03,3961,70.92,661,41.0,2026-01-16 15:36:00+00:00,2877.0,2026-01-15 09:36:00+00:00,30.4,0.03,-21.6,0.4400000000000001,0.4222222222222222,0.97,0.5466666666666666,59.0,elevated,480
1431005,1431,14,gmina mazowieckie-południowy-31-05,5300,66.89,773,31.9,2026-01-16 15:45:00+00:00,3129.0,2026-01-15 15:45:00+00:00,24.25,0.03,-25.5,0.7,0.3368055555555556,0.97,0.42533333333333334,58.98,elevated,456
2805002,2805,28,gmina warmińsko-mazurskie-miejski-05-02,7751,69.98,1398,43.8,2026-01-16 14:04:00+00:00,5913.0,2026-01-15 16:04:00+00:00,23.933333333333334,0.03,-23.9,0.5933333333333333,0.33240740740740743,0.97,0.584,58.89,elevated,1066
0610003,0610,6,gmina lubelskie-centralny-10-03,2081,73.32,388,36.4,2026-01-16 14:35:00+00:00,1193.0,2026-01-15 20:35:00+00:00,19.416666666666668,0.07,-25.1,0.6733333333333335,0.26967592592592593,0.9299999999999999,0.48533333333333334,58.87,elevated,222
2004005,2004,20,gmina podlaskie-centralny-04-05,12855,72.88,2486,49.7,2026-01-16 15:29:00+00:00,9853.0,2026-01-15 13:29:00+00:00,26.516666666666666,0.03,-21.6,0.4400000000000001,0.368287037037037,0.97,0.6626666666666667,58.71,elevated,1905
0606006,0606,6,gmina lubelskie-północny-06-06,11672,76.74,2000,29.7,2026-01-16 14:15:00+00:00,9153.0,2026-01-16 00:15:00+00:00,15.75,0.03,-25.1,0.6733333333333335,0.21875,0.97,0.39599999999999996,58.55,elevated,1568
0607006,0607,6,gmina lubelskie-południowy-07-06,16365,93.13,3310,61.5,,0.0,,0.0,0.03,-23.6,0.5733333333333335,0.0,0.97,0.82,58.54,elevated,0
0608005,0608,6,gmina lubelskie-wschodni-08-05,13464,94.5,3064,51.2,,0.0,,0.0,0.03,-23.7,0.58,0.0,0.97,0.6826666666666668,58.49,elevated,0
1434007,1434,14,gmina mazowieckie-centralny-34-07,13406,88.81,2850,41.9,,0.0,,0.0,0.03,-26.0,0.7333333333333333,0.0,0.97,0.5586666666666666,58.47,elevated,0
2016002,2016,20,gmina podlaskie-centralny-16-02,71609,64.77,13161,21.7,2026-01-16 15:47:00+00:00,48897.0,2026-01-15 09:47:00+00:00,30.216666666666665,0.03,-24.1,0.6066666666666668,0.4196759259259259,0.97,0.28933333333333333,58.3,elevated,8987
0619006,0619,6,gmina lubelskie-południowy-19-06,13913,59.98,2012,30.0,2026-01-16 15:33:00+00:00,11206.0,2026-01-15 13:33:00+00:00,26.45,0.03,-26.3,0.7533333333333334,0.3673611111111111,0.97,0.4,58.1,elevated,1621
1419007,1419,14,gmina mazowieckie-południowy-19-07,15611,52.34,2430,28.1,2026-01-16 15:02:00+00:00,4835.0,2026-01-15 05:02:00+00:00,34.96666666666667,0.07200000000000001,-26.1,0.7400000000000001,0.48564814814814816,0.9279999999999999,0.3746666666666667,58.0,elevated,753
2007002,2007,20,gmina podlaskie-południowy-07-02,17374,61.27,2189,30.7,2026-01-16 14:41:00+00:00,12144.0,2026-01-15 14:41:00+00:00,25.316666666666666,0.03,-26.1,0.7400000000000001,0.35162037037037036,0.97,0.4093333333333333,57.93,elevated,1530
2002004,2002,20,gmina podlaskie-wschodni-02-04,18616,57.39,2587,24.4,2026-01-16 14:53:00+00:00,13038.0,2026-01-15 06:53:00+00:00,33.11666666666667,0.03,-24.9,0.6599999999999999,0.4599537037037037,0.97,0.3253333333333333,57.84,elevated,1812
2810001,2810,28,gmina warmińsko-mazurskie-centralny-10-01,3001,75.42,520,46.3,2026-01-16 15:53:00+00:00,2362.0,2026-01-15 17:53:00+00:00,22.116666666666667,0.03,-21.7,0.4466666666666666,0.3071759259259259,0.97,0.6173333333333333,57.73,elevated,409
2807001,2807,28,gmina warmińsko-mazurskie-południowy-07-01,12431,71.0,2292,39.1,2026-01-16 15:55:00+00:00,2230.0,2026-01-15 13:55:00+00:00,26.083333333333332,0.03,-22.0,0.4666666666666667,0.3622685185185185,0.97,0.5213333333333333,57.58,elevated,411
2013005,2013,20,gmina podlaskie-południowy-13-05,16783,52.09,2599,19.8,2026-01-16 14:55:00+00:00,5088.0,2026-01-15 00:55:00+00:00,39.083333333333336,0.03,-24.5,0.6333333333333333,0.5428240740740741,0.97,0.264,57.53,elevated,788
0621004,0621,6,gmina lubelskie-zachodni-21-04,2470,80.67,501,51.5,2026-01-16 15:30:00+00:00,1558.0,2026-01-16 07:30:00+00:00,8.5,0.03,-24.3,0.62,0.11805555555555555,0.97,0.6866666666666666,57.52,elevated,316
1409007,1409,14,gmina mazowieckie-zachodni-09-07,5340,61.16,933,34.6,2026-01-16 14:26:00+00:00,4095.0,2026-01-15 12:26:00+00:00,27.566666666666666,0.03,-24.8,0.6533333333333334,0.38287037037037036,0.97,0.4613333333333334,57.52,elevated,715
1428003,1428,14,gmina mazowieckie-centralny-28-03,44061,63.03,5552,15.5,2026-01-16 15:33:00+00:00,29545.0,2026-01-15 05:33:00+00:00,34.45,0.03,-22.8,0.52,0.47847222222222224,0.97,0.20666666666666667,57.43,elevated,3723
2812002,2812,28,gmina warmińsko-mazurskie-północny-12-02,34890,53.74,5669,32.7,2026-01-16 15:02:00+00:00,24682.0,2026-01-15 03:02:00+00:00,36.96666666666667,0.03,-23.8,0.5866666666666667,0.513425925925926,0.97,0.43600000000000005,57.29,elevated,4010
0607001,0607,6,gmina lubelskie-południowy-07-01,2917,68.36,527,27.6,2026-01-16 15:03:00+00:00,1015.0,2026-01-15 15:03:00+00:00,24.95,0.03,-23.6,0.5733333333333335,0.34652777777777777,0.97,0.368,57.26,elevated,183
1433006,1433,14,gmina mazowieckie-zachodni-33-06,26461,81.39,4557,47.9,,0.0,,0.0,0.03,-27.0,0.8,0.0,0.97,0.6386666666666666,57.25,elevated,0
2012002,2012,20,gmina podlaskie-północny-12-02,35824,91.08,8011,43.9,,0.0,,0.0,0.03,-24.0,0.6,0.0,0.97,0.5853333333333333,57.07,elevated,0
1418007,1418,14,gmina mazowieckie-północny-18-07,26543,56.27,3777,25.5,2026-01-16 15:04:00+00:00,18052.0,2026-01-15 09:04:00+00:00,30.933333333333334,0.03,-25.3,0.6866666666666668,0.42962962962962964,0.97,0.34,57.06,elevated,2569
1428006,1428,14,gmina mazowieckie-centralny-28-06,11076,56.45,1645,24.3,2026-01-16 14:20:00+00:00,8690.0,2026-01-15 02:20:00+00:00,37.666666666666664,0.03,-22.8,0.52,0.5231481481481481,0.97,0.324,56.86,elevated,1291
2008005,2008,20,gmina podlaskie-wschodni-08-05,7049,82.98,1047,45.1,2026-01-16 15:01:00+00:00,5295.0,2026-01-16 07:01:00+00:00,8.983333333333333,0.03,-23.1,0.5400000000000001,0.1247685185185185,0.97,0.6013333333333334,56.73,elevated,786
1433004,1433,14,gmina mazowieckie-zachodni-33-04,14041,92.78,2757,50.7,,0.0,,0.0,0.604,-27.0,0.8,0.0,0.396,0.676,56.6,elevated,0
2805006,2805,28,gmina warmińsko-mazurskie-miejski-05-06,18142,90.47,3768,41.5,,0.0,,0.0,0.03,-23.9,0.5933333333333333,0.0,0.97,0.5533333333333333,56.56,elevated,0
1439004,1439,14,gmina mazowieckie-zachodni-39-04,16323,65.95,2318,40.2,2026-01-16 15:57:00+00:00,9431.0,2026-01-15 15:57:00+00:00,24.05,0.03,-23.3,0.5533333333333333,0.3340277777777778,0.97,0.536,56.45,elevated,1339
2811004,2811,28,gmina warmińsko-mazurskie-miejski-11-04,19640,56.55,3306,27.4,2026-01-16 14:51:00+00:00,14007.0,2026-01-15 04:51:00+00:00,35.15,0.043000000000000003,-23.1,0.5400000000000001,0.48819444444444443,0.957,0.3653333333333333,56.29,elevated,2358
2804002,2804,28,gmina warmińsko-mazurskie-centralny-04-02,14535,69.63,2720,42.6,2026-01-16 14:11:00+00:00,9081.0,2026-01-16 00:11:00+00:00,15.816666666666666,0.03,-24.7,0.6466666666666666,0.2196759259259259,0.97,0.5680000000000001,56.26,elevated,1699
1422005,1422,14,gmina mazowieckie-centralny-22-05,30082,87.78,5942,49.7,,0.0,,0.0,0.03,-24.0,0.6,0.0,0.97,0.6626666666666667,56.2,elevated,0
1431003,1431,14,gmina mazowieckie-południowy-31-03,22915,54.13,2625,32.2,2026-01-16 15:02:00+00:00,15369.0,2026-01-15 11:02:00+00:00,28.966666666666665,0.03,-25.5,0.7,0.4023148148148148,0.97,0.42933333333333334,56.12,elevated,1761
2801002,2801,28,gmina warmińsko-mazurskie-południowy-01-02,10546,64.82,1776,34.4,2026-01-16 14:42:00+00:00,6782.0,2026-01-15 20:42:00+00:00,19.3,0.03,-25.2,0.6799999999999999,0.26805555555555555,0.97,0.45866666666666667,55.94,elevated,1142
0603006,0603,6,gmina lubelskie-zachodni-03-06,10169,88.5,2000,45.1,,0.0,,0.0,0.03,-23.8,0.5866666666666667,0.0,0.97,0.6013333333333334,55.93,elevated,0
0620003,0620,6,gmina lubelskie-wschodni-20-03,137797,86.75,18692,21.2,,0.0,,0.0,0.03,-25.6,0.7066666666666668,0.0,0.97,0.2826666666666667,55.83,elevated,0
1422001,1422,14,gmina mazowieckie-centralny-22-01,7839,79.41,1432,41.1,2026-01-16 15:59:00+00:00,6361.0,2026-01-16 07:59:00+00:00,8.016666666666667,0.03,-24.0,0.6,0.1113425925925926,0.97,0.548,55.79,elevated,1162
0605006,0605,6,gmina lubelskie-miejski-05-06,6989,84.08,1600,43.3,,0.0,,0.0,0.03,-25.1,0.6733333333333335,0.0,0.97,0.5773333333333333,55.69,elevated,0
1440007,1440,14,gmina mazowieckie-centralny-40-07,4376,56.09,634,31.4,2026-01-16 15:58:00+00:00,2978.0,2026-01-15 15:58:00+00:00,24.033333333333335,0.03,-26.1,0.7400000000000001,0.3337962962962963,0.97,0.41866666666666663,55.47,elevated,431
0610005,0610,6,gmina lubelskie-centralny-10-05,14329,82.94,3034,45.8,,0.0,,0.0,0.03,-25.1,0.6733333333333335,0.0,0.97,0.6106666666666666,55.42,elevated,0
1407003,1407,14,gmina mazowieckie-południowy-07-03,13865,88.68,3288,32.0,,0.0,,0.0,0.03,-23.9,0.5933333333333333,0.0,0.97,0.4266666666666667,55.24,elevated,0
2814005,2814,28,gmina warmińsko-mazurskie-wschodni-14-05,9032,90.78,1645,56.2,,0.0,,0.0,0.633,-26.3,0.7533333333333334,0.0,0.367,0.7493333333333334,55.11,elevated,0
1437003,1437,14,gmina mazowieckie-południowy-37-03,5710,56.17,692,27.4,2026-01-16 15:32:00+00:00,1559.0,2026-01-15 05:32:00+00:00,34.46666666666667,0.03,-22.3,0.4866666666666667,0.47870370370370374,0.97,0.3653333333333333,55.02,elevated,189
1401005,1401,14,gmina mazowieckie-południowy-01-05,13712,78.99,2145,44.0,,0.0,,0.0,0.03,-26.1,0.7400000000000001,0.0,0.97,0.5866666666666667,55.0,elevated,0
2012005,2012,20,gmina podlaskie-północny-12-05,21981,57.26,3248,22.5,2026-01-16 14:57:00+00:00,3352.0,2026-01-15 10:57:00+00:00,29.05,0.03,-24.0,0.6,0.40347222222222223,0.97,0.3,54.89,elevated,495
1429004,1429,14,gmina mazowieckie-miejski-29-04,24961,74.28,3868,49.0,,0.0,,0.0,0.03,-27.2,0.8133333333333332,0.0,0.97,0.6533333333333333,54.86,elevated,0
2803004,2803,28,gmina warmińsko-mazurskie-zachodni-03-04,4262,61.45,743,30.1,2026-01-16 14:09:00+00:00,2672.0,2026-01-15 12:09:00+00:00,27.85,0.03,-22.6,0.5066666666666667,0.38680555555555557,0.97,0.4013333333333334,54.81,elevated,466
0622003,0622,6,gmina lubelskie-centralny-22-03,14883,82.45,2947,28.0,,0.0,,0.0,0.03,-25.6,0.7066666666666668,0.0,0.97,0.37333333333333335,54.65,elevated,0
2801005,2801,28,gmina warmińsko-mazurskie-południowy-01-05,16613,79.56,3257,50.9,,0.0,,0.0,0.03,-25.2,0.6799999999999999,0.0,0.97,0.6786666666666666,54.6,elevated,0
0622006,0622,6,gmina lubelskie-centralny-22-06,12755,80.7,2796,35.0,,0.0,,0.0,0.03,-25.6,0.7066666666666668,0.0,0.97,0.4666666666666667,54.45,elevated,0
2807006,2807,28,gmina warmińsko-mazurskie-południowy-07-06,24010,56.82,3373,21.3,2026-01-16 15:42:00+00:00,17370.0,2026-01-15 05:42:00+00:00,34.3,0.03,-22.0,0.4666666666666667,0.47638888888888886,0.97,0.28400000000000003,54.43,elevated,2440
1426005,1426,14,gmina mazowieckie-wschodni-26-05,14398,87.99,2589,44.4,,0.0,,0.0,0.6900000000000001,-27.7,0.8466666666666666,0.0,0.30999999999999994,0.592,54.43,elevated,0
1416006,1416,14,gmina mazowieckie-centralny-16-06,22882,78.38,4690,40.3,,0.0,,0.0,0.03,-26.0,0.7333333333333333,0.0,0.97,0.5373333333333333,54.4,elevated,0
2011002,2011,20,gmina podlaskie-miejski-11-02,29274,55.16,4833,19.8,2026-01-16 14:58:00+00:00,16307.0,2026-01-15 14:58:00+00:00,25.033333333333335,0.03,-25.8,0.7200000000000001,0.3476851851851852,0.97,0.264,54.4,elevated,2692
2007003,2007,20,gmina podlaskie-południowy-07-03,8015,88.85,1479,45.8,,0.0,,0.0,0.536,-26.1,0.7400000000000001,0.0,0.46399999999999997,0.6106666666666666,54.31,elevated,0
0608002,0608,6,gmina lubelskie-wschodni-08-02,9617,99.43,1938,43.6,,0.0,,0.0,0.647,-23.7,0.58,0.0,0.353,0.5813333333333334,54.31,elevated,0
2803005,2803,28,gmina warmińsko-mazurskie-zachodni-03-05,16054,61.26,2545,39.3,2026-01-16 14:45:00+00:00,12911.0,2026-01-15 14:45:00+00:00,25.25,0.03,-22.6,0.5066666666666667,0.3506944444444444,0.97,0.5239999999999999,54.27,elevated,2047
0614006,0614,6,gmina lubelskie-wschodni-14-06,22642,82.77,3836,39.7,,0.0,,0.0,0.03,-24.5,0.6333333333333333,0.0,0.97,0.5293333333333333,54.23,elevated,0
0607003,0607,6,gmina lubelskie-południowy-07-03,11007,54.26,1446,40.7,2026-01-16 15:42:00+00:00,4322.0,2026-01-15 11:42:00+00:00,28.3,0.03,-23.6,0.5733333333333335,0.39305555555555555,0.97,0.5426666666666667,54.17,elevated,568
1435007,1435,14,gmina mazowieckie-miejski-35-07,23455,74.68,4445,43.9,,0.0,,0.0,0.03,-26.7,0.7799999999999999,0.0,0.97,0.5853333333333333,54.08,elevated,0
0605003,0605,6,gmina lubelskie-miejski-05-03,21466,60.24,3658,34.2,2026-01-16 14:59:00+00:00,14183.0,2026-01-15 20:59:00+00:00,19.016666666666666,0.03,-25.1,0.6733333333333335,0.26412037037037034,0.97,0.456,53.94,elevated,2417
2003002,2003,20,gmina podlaskie-zachodni-03-02,25856,56.81,4066,22.6,2026-01-16 14:36:00+00:00,16189.0,2026-01-15 22:36:00+00:00,17.4,0.03,-27.3,0.8200000000000001,0.24166666666666664,0.97,0.30133333333333334,53.83,elevated,2546
0605004,0605,6,gmina lubelskie-miejski-05-04,10914,92.46,2198,48.9,,0.0,,0.0,0.635,-25.1,0.6733333333333335,0.0,0.365,0.652,53.8,elevated,0
1427005,1427,14,gmina mazowieckie-zachodni-27-05,12972,82.1,2668,50.8,,0.0,,0.0,0.03,-23.7,0.58,0.0,0.97,0.6773333333333333,53.75,elevated,0
1442004,1442,14,gmina mazowieckie-północny-42-04,16504,82.39,2581,44.3,,0.0,,0.0,0.03,-23.8,0.5866666666666667,0.0,0.97,0.5906666666666667,53.55,elevated,0
2819003,2819,28,gmina warmińsko-mazurskie-południowy-19-03,5929,87.96,1130,45.2,,0.0,,0.0,0.636,-26.5,0.7666666666666667,0.0,0.364,0.6026666666666667,53.51,elevated,0
0602007,0602,6,gmina lubelskie-wschodni-02-07,16444,60.57,2857,24.5,2026-01-16 15:05:00+00:00,9923.0,2026-01-15 19:05:00+00:00,20.916666666666668,0.034,-24.5,0.6333333333333333,0.2905092592592593,0.966,0.32666666666666666,53.46,elevated,1724
2015006,2015,20,gmina podlaskie-zachodni-15-06,135792,80.05,18533,23.2,,0.0,,0.0,0.03,-25.5,0.7,0.0,0.97,0.30933333333333335,53.3,elevated,0
1435002,1435,14,gmina mazowieckie-miejski-35-02,10745,85.95,2093,48.0,,0.0,,0.0,0.628,-26.7,0.7799999999999999,0.0,0.372,0.64,53.25,elevated,0
2814001,2814,28,gmina warmińsko-mazurskie-wschodni-14-01,15791,89.23,3529,48.5,,0.0,,0.0,0.72,-26.3,0.7533333333333334,0.0,0.28,0.6466666666666666,53.22,elevated,0
0611006,0611,6,gmina lubelskie-miejski-11-06,15495,79.4,3176,48.3,,0.0,,0.0,0.03,-24.2,0.6133333333333333,0.0,0.97,0.644,53.16,elevated,0
2014003,2014,20,gmina podlaskie-wschodni-14-03,8750,84.06,1942,38.2,,0.0,,0.0,0.687,-28.2,0.88,0.0,0.31299999999999994,0.5093333333333334,53.15,elevated,0
1434001,1434,14,gmina mazowieckie-centralny-34-01,13173,87.71,2505,53.1,,0.0,,0.0,0.664,-26.0,0.7333333333333333,0.0,0.33599999999999997,0.7080000000000001,53.09,elevated,0
2820003,2820,28,gmina warmińsko-mazurskie-wschodni-20-03,43548,55.28,5991,30.5,2026-01-16 14:25:00+00:00,32435.0,2026-01-15 16:25:00+00:00,23.583333333333332,0.088,-24.9,0.6599999999999999,0.3275462962962963,0.912,0.4066666666666667,52.95,elevated,4462
1438003,1438,14,gmina mazowieckie-wschodni-38-03,13069,75.38,2058,38.5,,0.0,,0.0,0.03,-25.8,0.7200000000000001,0.0,0.97,0.5133333333333333,52.9,elevated,0
2818006,2818,28,gmina warmińsko-mazurskie-północny-18-06,54755,65.19,8264,24.6,2026-01-16 15:25:00+00:00,44873.0,2026-01-16 03:25:00+00:00,12.583333333333334,0.03,-25.4,0.6933333333333332,0.17476851851851852,0.97,0.328,52.87,elevated,6773
2002002,2002,20,gmina podlaskie-wschodni-02-02,14317,90.02,2883,44.0,,0.0,,0.0,0.5750000000000001,-24.9,0.6599999999999999,0.0,0.42499999999999993,0.5866666666666667,52.85,elevated,0
0617002,0617,6,gmina lubelskie-miejski-17-02,6983,90.81,1378,60.7,,0.0,,0.0,0.679,-24.5,0.6333333333333333,0.0,0.32099999999999995,0.8093333333333333,52.84,elevated,0
1408002,1408,14,gmina mazowieckie-wschodni-08-02,12154,86.05,2240,40.0,,0.0,,0.0,0.687,-27.2,0.8133333333333332,0.0,0.31299999999999994,0.5333333333333333,52.82,elevated,0
1424003,1424,14,gmina mazowieckie-północny-24-03,15164,81.39,2993,49.5,,0.0,,0.0,0.03,-23.2,0.5466666666666666,0.0,0.97,0.66,52.8,elevated,0
0623007,0623,6,gmina lubelskie-miejski-23-07,2017,86.11,420,47.7,,0.0,,0.0,0.639,-26.3,0.7533333333333334,0.0,0.361,0.636,52.71,elevated,0
0602001,0602,6,gmina lubelskie-wschodni-02-01,7095,55.42,1073,33.6,2026-01-16 15:47:00+00:00,5064.0,2026-01-15 17:47:00+00:00,22.216666666666665,0.03,-24.5,0.6333333333333333,0.3085648148148148,0.97,0.448,52.69,elevated,766
1408004,1408,14,gmina mazowieckie-wschodni-08-04,17342,83.18,3318,49.8,,0.0,,0.0,0.656,-27.2,0.8133333333333332,0.0,0.344,0.6639999999999999,52.66,elevated,0
1415003,1415,14,gmina mazowieckie-zachodni-15-03,1800,79.86,368,39.8,,0.0,,0.0,0.03,-24.1,0.6066666666666668,0.0,0.97,0.5306666666666666,52.65,elevated,0
0604002,0604,6,gmina lubelskie-centralny-04-02,20158,82.13,3539,51.3,,0.0,,0.0,0.588,-26.8,0.7866666666666667,0.0,0.41200000000000003,0.6839999999999999,52.5,elevated,0
2809001,2809,28,gmina warmińsko-mazurskie-zachodni-09-01,3926,83.79,805,43.4,,0.0,,0.0,0.669,-27.3,0.8200000000000001,0.0,0.33099999999999996,0.5786666666666667,52.47,elevated,0
2012001,2012,20,gmina podlaskie-północny-12-01,20006,95.03,3891,43.1,,0.0,,0.0,0.7020000000000001,-24.0,0.6,0.0,0.29799999999999993,0.5746666666666667,52.47,elevated,0
